CustomerID,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,Exited
15643472,Customer_8870,840,Spain,Male,36,4,93021.86,1,0,1,106332.2,9,0,2,10,0
15643473,Customer_8871,737,France,Male,31,0,21972.25,1,1,1,97775.32,13,1,3,9,0
15643474,Customer_8872,725,Germany,Female,19,4,0.0,2,1,0,26320.63,1,1,1,3,0
15643475,Customer_8873,572,France,Male,28,4,91555.52,2,1,1,56239.12,11,0,5,15,0
15643476,Customer_8874,619,Spain,Female,29,0,0.0,2,1,1,20641.85,8,0,3,8,0
15643477,Customer_8875,508,France,Female,24,3,180501.28,1,1,1,199999.0,7,1,2,17,0
15643478,Customer_8876,523,France,Male,34,7,60344.79,1,1,0,158075.92,3,0,2,5,0
15643479,Customer_8877,785,France,Female,25,3,63256.48,2,1,1,61439.32,5,0,3,14,0
15643480,Customer_8878,720,France,Male,36,6,0.0,2,0,0,72400.77,2,0,4,2,0
15643481,Customer_8879,587,France,Male,40,5,31879.85,2,1,0,103174.1,2,0,3,3,0
15643482,Customer_8880,640,Germany,Male,28,4,66161.68,1,1,1,57859.53,7,1,3,10,0
15643483,Customer_8881,780,France,Male,42,8,83243.54,1,1,0,103817.39,0,0,3,3,0
15643484,Customer_8882,752,France,Female,23,7,0.0,1,0,1,30172.54,9,0,4,14,0
15643485,Customer_8883,551,France,Male,25,4,84703.2,1,0,1,146228.18,9,0,5,9,0
15643486,Customer_8884,584,Spain,Female,36,9,0.0,2,1,0,58113.8,0,1,4,5,1
15643487,Customer_8885,659,Germany,Female,45,6,152318.85,2,0,1,100256.07,13,0,4,13,0
15643488,Customer_8886,731,Germany,Male,47,10,0.0,1,1,1,149747.9,8,0,4,18,0
15643489,Customer_8887,543,Germany,Female,55,8,500.0,2,1,1,98222.8,9,0,5,13,0
15643490,Customer_8888,527,France,Female,33,6,98261.78,2,0,1,108958.58,6,0,1,13,0
15643491,Customer_8889,594,France,Male,36,2,48928.73,2,1,0,199999.0,1,0,4,2,0
15643492,Customer_8890,499,France,Male,26,9,92627.87,1,1,0,102198.82,2,0,4,2,0
15643493,Customer_8891,665,Spain,Male,24,10,24983.65,1,1,1,91785.15,12,1,3,18,1
15643494,Customer_8892,494,Spain,Male,40,4,217997.08,2,1,1,93958.95,8,0,4,11,0
15643495,Customer_8893,818,France,Female,29,8,0.0,1,0,0,33475.62,3,1,4,4,0
15643496,Customer_8894,537,France,Male,51,8,137057.85,2,1,1,32194.81,5,0,4,19,0
15643497,Customer_8895,505,France,Female,21,7,135702.37,1,1,0,93195.31,3,0,5,8,1
15643498,Customer_8896,765,France,Female,43,5,152531.56,2,1,0,102927.06,4,0,5,4,0
15643499,Customer_8897,675,Germany,Female,26,6,113276.09,1,1,1,105543.73,6,0,3,11,0
15643500,Customer_8898,578,France,Male,28,6,0.0,1,0,1,30011.34,8,0,4,12,0
15643501,Customer_8899,680,Spain,Male,43,10,0.0,2,1,1,142623.23,17,1,2,12,0
15643502,Customer_8900,793,France,Male,30,0,166670.27,2,1,0,144783.61,3,0,4,5,0
15643503,Customer_8901,685,Spain,Male,32,7,92169.76,2,1,0,67365.28,3,0,5,4,0
15643504,Customer_8902,745,Spain,Female,29,5,112418.46,1,1,0,51865.98,5,0,1,1,1
15643505,Customer_8903,509,Spain,Male,57,6,500.0,2,0,1,64614.62,6,0,1,14,0
15643506,Customer_8904,693,Germany,Male,31,9,128858.03,1,1,0,50912.42,4,1,2,4,1
15643507,Customer_8905,625,Germany,Male,38,9,0.0,2,1,0,60372.32,1,0,1,2,1
15643508,Customer_8906,675,Germany,Female,35,10,104326.97,2,1,1,196200.72,7,0,3,17,0
15643509,Customer_8907,631,Germany,Female,40,1,0.0,1,1,1,102262.36,7,0,1,11,1
15643510,Customer_8908,524,Germany,Male,31,6,500.0,1,1,0,156750.66,2,0,4,7,1
15643511,Customer_8909,671,Spain,Male,35,7,47100.46,1,0,0,95225.26,1,0,5,6,0
15643512,Customer_8910,739,Germany,Male,42,4,0.0,2,1,1,151076.9,1,0,5,8,0
15643513,Customer_8911,600,Spain,Female,28,0,214571.27,2,1,0,69620.48,1,1,4,1,0
15643514,Customer_8912,767,Spain,Female,49,5,93452.11,2,1,1,99840.23,10,0,1,9,0
15643515,Customer_8913,632,France,Female,51,2,0.0,1,1,1,55589.92,6,0,3,11,0
15643516,Customer_8914,791,France,Female,44,4,500.0,1,0,0,148484.26,2,0,4,0,0
15643517,Customer_8915,650,France,Male,38,8,58676.62,1,0,0,95773.59,2,0,3,4,1
15643518,Customer_8916,702,Germany,Male,18,6,0.0,2,0,1,102081.59,7,1,2,11,1
15643519,Customer_8917,617,Spain,Female,42,7,145716.78,2,1,1,28781.3,10,0,4,12,0
15643520,Customer_8918,667,France,Male,33,5,0.0,2,0,0,157612.11,1,0,3,4,0
15643521,Customer_8919,641,Germany,Female,35,8,500.0,2,0,1,199060.77,9,0,5,11,0
15643522,Customer_8920,539,Germany,Male,18,2,114906.29,1,0,1,140915.21,13,0,2,8,0
15643523,Customer_8921,701,France,Male,43,0,0.0,2,1,0,57310.9,6,0,4,4,0
15643524,Customer_8922,668,Germany,Female,22,9,26306.47,1,1,0,64692.7,2,1,2,3,1
15643525,Customer_8923,795,Spain,Male,39,10,61074.88,2,1,0,29207.01,2,0,4,3,0
15643526,Customer_8924,578,France,Male,47,3,0.0,1,1,1,58782.64,4,0,4,9,0
15643527,Customer_8925,414,Germany,Male,32,7,71214.81,2,1,1,55950.25,12,0,5,14,0
15643528,Customer_8926,801,Germany,Female,51,5,73457.74,2,1,0,59587.08,2,0,4,0,0
15643529,Customer_8927,576,France,Male,29,6,116459.52,2,1,0,21801.64,1,0,1,6,0
15643530,Customer_8928,658,France,Male,44,8,89433.99,1,1,0,68085.8,3,0,5,3,0
15643531,Customer_8929,486,Spain,Female,23,1,0.0,1,1,1,199999.0,9,0,4,15,0
15643532,Customer_8930,593,France,Male,49,6,152387.99,2,1,1,31274.21,7,0,3,13,0
15643533,Customer_8931,690,France,Female,47,3,107020.92,2,1,1,24863.27,5,1,4,18,0
15643534,Customer_8932,558,France,Male,43,6,0.0,1,1,1,103570.25,15,0,1,9,0
15643535,Customer_8933,583,Germany,Female,33,7,500.0,1,1,0,155368.17,2,0,3,0,1
15643536,Customer_8934,469,Germany,Male,22,1,77061.83,1,1,1,42539.62,6,0,4,12,0
15643537,Customer_8935,797,Germany,Female,33,6,80542.6,2,0,1,197395.48,6,0,5,9,0
15643538,Customer_8936,542,France,Female,50,7,220947.1,3,1,0,29999.33,5,0,3,5,0
15643539,Customer_8937,517,Spain,Female,39,0,0.0,2,1,1,154726.7,13,1,2,17,1
15643540,Customer_8938,412,France,Male,20,10,0.0,1,1,1,148388.0,8,0,4,17,0
15643541,Customer_8939,561,France,Male,25,9,152003.66,2,1,1,86240.46,11,0,3,5,0
15643542,Customer_8940,749,France,Female,51,4,133093.19,1,1,0,100652.04,0,0,2,2,0
15643543,Customer_8941,756,France,Male,43,8,43700.31,1,1,1,98536.31,8,0,4,11,0
15643544,Customer_8942,610,Spain,Male,24,1,40099.27,1,1,1,25641.18,8,0,2,13,1
15643545,Customer_8943,513,Spain,Female,18,5,0.0,2,1,0,58219.02,0,0,5,2,0
15643546,Customer_8944,612,France,Male,31,1,500.0,2,0,1,32654.74,8,0,5,12,0
15643547,Customer_8945,622,Spain,Female,18,2,171170.6,1,0,1,32717.95,11,0,4,14,0
15643548,Customer_8946,705,Spain,Male,36,10,79775.62,1,0,1,145172.79,15,0,4,9,0
15643549,Customer_8947,660,Spain,Female,64,5,0.0,2,1,0,100345.98,6,0,3,2,1
15643550,Customer_8948,791,France,Female,20,4,0.0,1,0,1,58893.81,13,0,1,13,0
15643551,Customer_8949,548,Germany,Male,35,3,60962.2,1,1,0,60492.32,2,0,5,1,0
15643552,Customer_8950,524,France,Female,52,6,12538.2,1,0,0,99137.96,2,0,2,1,0
15643553,Customer_8951,631,Spain,Male,46,2,151502.93,1,1,1,92002.31,5,0,5,12,0
15643554,Customer_8952,640,France,Female,36,9,82819.91,2,1,0,64232.0,2,0,3,3,0
15643555,Customer_8953,727,Germany,Female,36,6,0.0,1,0,0,100923.33,1,0,2,5,1
15643556,Customer_8954,648,France,Male,25,8,0.0,1,1,1,67077.26,10,0,4,12,0
15643557,Customer_8955,628,France,Female,35,1,0.0,1,0,1,58979.04,9,0,2,13,0
15643558,Customer_8956,778,Germany,Male,40,4,0.0,2,0,0,30025.02,3,1,3,2,1
15643559,Customer_8957,501,Spain,Female,50,0,17063.22,1,0,0,98818.48,0,0,5,2,0
15643560,Customer_8958,850,Germany,Male,31,6,0.0,2,1,1,101579.48,3,0,5,9,0
15643561,Customer_8959,678,Spain,Female,35,1,189072.13,1,1,0,104779.48,5,0,2,2,0
15643562,Customer_8960,466,France,Female,27,10,0.0,1,1,1,63386.7,7,0,5,12,0
15643563,Customer_8961,622,Germany,Male,40,4,80513.96,1,1,0,32215.43,2,0,1,1,0
15643564,Customer_8962,428,France,Female,46,0,500.0,1,1,1,98647.67,8,1,3,15,0
15643565,Customer_8963,573,France,Male,44,10,30227.07,1,0,1,34464.84,10,0,4,8,0
15643566,Customer_8964,588,Germany,Male,25,0,0.0,2,1,0,96781.14,0,1,1,1,1
15643567,Customer_8965,850,Germany,Male,39,3,115615.0,1,1,0,22896.47,2,1,2,5,0
15643568,Customer_8966,634,Germany,Male,30,6,59641.83,1,1,0,29938.06,0,0,5,5,0
15643569,Customer_8967,641,Germany,Male,49,6,0.0,1,1,1,190259.56,15,0,4,11,0
15643570,Customer_8968,541,Germany,Male,36,7,108565.78,2,1,0,25584.51,1,1,3,0,1
15643571,Customer_8969,850,France,Male,21,8,0.0,1,1,0,148831.84,7,1,4,1,0
15643572,Customer_8970,690,France,Male,35,3,0.0,1,0,0,198172.94,3,0,4,3,0
15643573,Customer_8971,563,Germany,Male,43,1,125628.18,1,0,0,102391.03,1,1,3,3,1
15643574,Customer_8972,574,France,Female,40,9,151357.01,2,1,0,199177.15,2,0,3,4,0
15643575,Customer_8973,536,France,Female,32,9,155168.77,1,1,1,100980.56,14,1,3,24,0
15643576,Customer_8974,658,France,Male,31,2,106589.54,1,1,1,26521.96,3,0,2,9,0
15643577,Customer_8975,573,Germany,Female,27,8,81903.81,1,0,1,102663.12,8,0,4,5,0
15643578,Customer_8976,597,France,Female,33,10,141148.92,1,1,0,103270.06,3,0,4,4,0
15643579,Customer_8977,758,Germany,Female,28,7,61963.08,2,0,0,100344.86,6,0,5,3,0
15643580,Customer_8978,564,Germany,Male,48,5,68677.73,2,1,1,58230.37,6,0,4,17,0
15643581,Customer_8979,652,France,Male,28,10,38126.0,2,0,1,60614.58,10,1,4,14,0
15643582,Customer_8980,591,Spain,Female,39,2,86313.19,2,1,1,146319.73,5,0,5,10,0
15643583,Customer_8981,649,Germany,Female,38,9,0.0,1,1,1,151569.53,14,0,1,14,1
15643584,Customer_8982,635,Germany,Male,48,7,0.0,2,1,1,149960.08,11,1,4,8,0
15643585,Customer_8983,614,Germany,Male,49,1,141771.04,2,0,1,56280.47,7,1,4,16,1
15643586,Customer_8984,763,France,Female,45,10,225083.37,1,0,1,53897.54,9,0,3,8,0
15643587,Customer_8985,748,Germany,Female,41,3,17531.1,1,0,0,199999.0,3,1,2,2,1
15643588,Customer_8986,485,France,Female,26,3,0.0,1,1,1,152312.63,11,0,5,13,0
15643589,Customer_8987,398,Spain,Male,26,8,45657.57,4,1,0,102661.44,2,1,2,6,1
15643590,Customer_8988,766,Spain,Male,28,7,0.0,2,1,0,59984.85,2,1,3,2,1
15643591,Customer_8989,636,Germany,Male,46,6,500.0,1,1,1,60922.73,10,1,2,11,1
15643592,Customer_8990,653,France,Male,38,3,181646.71,2,0,1,101705.45,8,0,3,9,0
15643593,Customer_8991,782,France,Male,47,6,500.0,2,0,1,34923.46,11,1,4,15,0
15643594,Customer_8992,562,France,Female,49,0,0.0,2,1,0,150203.24,2,1,1,2,1
15643595,Customer_8993,656,France,Male,30,10,141259.73,2,1,1,49795.51,11,0,5,13,0
15643596,Customer_8994,650,France,Female,38,7,0.0,2,1,1,58714.2,8,0,5,12,0
15643597,Customer_8995,756,Germany,Male,37,7,60233.97,2,1,0,24302.33,0,0,3,1,0
15643598,Customer_8996,653,France,Male,34,8,45458.93,2,1,1,96451.26,11,0,3,12,0
15643599,Customer_8997,616,Spain,Male,32,8,0.0,2,0,1,97336.58,7,0,3,10,0
15643600,Customer_8998,590,France,Male,51,0,74432.36,1,1,1,55809.38,9,0,3,14,0
15643601,Customer_8999,688,Spain,Female,38,9,0.0,2,0,0,45467.36,4,0,5,3,0
15643602,Customer_9000,610,Spain,Male,38,6,89861.34,2,1,0,57896.24,1,1,4,3,0
15643603,Customer_9001,482,Germany,Male,29,0,151845.88,1,1,0,52861.53,3,0,5,5,0
15643604,Customer_9002,658,Germany,Male,45,5,56741.78,1,0,1,38966.3,7,0,3,10,0
15643605,Customer_9003,394,France,Male,26,4,500.0,1,1,1,57476.43,8,0,3,13,0
15643606,Customer_9004,760,Germany,Female,43,10,97955.85,1,1,1,149539.33,9,1,3,19,0
15643607,Customer_9005,549,France,Male,43,1,0.0,2,1,1,154119.54,4,1,5,12,0
15643608,Customer_9006,691,France,Female,33,2,0.0,1,0,1,95581.75,11,0,3,19,1
15643609,Customer_9007,729,Germany,Female,41,7,30646.29,1,1,0,154339.35,2,1,2,1,1
15643610,Customer_9008,729,France,Male,40,1,72518.67,2,1,1,100546.69,6,0,5,16,0
15643611,Customer_9009,821,Germany,Male,37,10,76286.52,1,0,1,27898.14,8,1,4,15,0
15643612,Customer_9010,608,France,Female,38,3,0.0,1,1,1,66283.08,9,0,2,10,0
15643613,Customer_9011,694,France,Female,38,2,0.0,1,0,1,149122.48,14,0,3,14,0
15643614,Customer_9012,652,France,Male,39,6,0.0,2,1,0,33111.02,2,0,4,2,0
15643615,Customer_9013,649,France,Male,38,7,0.0,1,1,0,108061.67,4,1,1,3,1
15643616,Customer_9014,663,France,Male,25,3,26629.97,1,0,1,99124.73,9,0,1,14,0
15643617,Customer_9015,564,France,Male,36,5,500.0,1,0,0,61403.69,0,1,4,4,1
15643618,Customer_9016,711,France,Male,40,2,0.0,2,1,0,148890.32,1,0,2,3,0
15643619,Customer_9017,609,Spain,Male,39,6,53096.16,2,1,1,95880.87,9,0,4,16,0
15643620,Customer_9018,762,France,Male,48,7,98908.71,1,1,1,68221.2,5,0,1,7,1
15643621,Customer_9019,652,Germany,Male,44,6,0.0,2,1,1,102922.93,10,0,2,7,0
15643622,Customer_9020,668,France,Male,28,3,174768.89,1,1,0,152749.53,2,0,2,2,1
15643623,Customer_9021,709,Spain,Female,36,9,0.0,1,1,0,146907.96,4,0,4,3,0
15643624,Customer_9022,610,France,Female,34,8,66769.65,1,1,0,153044.83,1,1,2,3,1
15643625,Customer_9023,482,France,Female,37,9,0.0,2,1,1,30356.78,4,1,2,9,1
15643626,Customer_9024,788,Germany,Male,37,7,0.0,2,1,1,28598.47,6,0,2,7,1
15643627,Customer_9025,770,France,Female,44,5,0.0,2,0,0,30036.61,0,1,1,4,1
15643628,Customer_9026,631,Germany,Male,39,1,123550.35,2,1,0,56688.08,1,0,5,3,0
15643629,Customer_9027,596,France,Female,51,9,44745.73,2,1,0,103002.36,3,0,5,4,0
15643630,Customer_9028,452,Spain,Male,40,6,0.0,1,0,0,55356.53,0,0,4,3,0
15643631,Customer_9029,689,France,Male,28,8,0.0,2,1,0,21498.94,2,1,2,2,1
15643632,Customer_9030,531,France,Female,32,8,0.0,1,1,0,199999.0,1,0,2,2,0
15643633,Customer_9031,678,Germany,Female,44,8,18004.3,1,0,1,28437.81,10,1,1,10,1
15643634,Customer_9032,641,France,Female,20,8,0.0,1,1,0,141826.12,2,1,5,0,0
15643635,Customer_9033,626,Spain,Male,23,5,129176.73,1,0,0,61329.16,5,0,3,1,0
15643636,Customer_9034,628,France,Male,38,0,0.0,2,1,1,39249.1,5,0,4,13,0
15643637,Customer_9035,652,Germany,Male,48,5,128004.13,1,1,0,28564.03,0,1,4,2,1
15643638,Customer_9036,497,France,Female,52,4,89203.47,1,1,0,54972.25,0,1,1,1,1
15643639,Customer_9037,767,Spain,Female,35,6,104523.76,1,1,1,63891.72,8,0,5,7,0
15643640,Customer_9038,595,Germany,Female,49,7,145910.16,2,1,1,57820.78,10,0,4,7,0
15643641,Customer_9039,619,France,Male,38,0,0.0,2,0,1,99677.8,6,0,5,10,0
15643642,Customer_9040,544,France,Female,21,9,0.0,1,1,0,56800.16,2,0,3,1,1
15643643,Customer_9041,687,France,Male,37,3,108038.06,2,0,0,29449.28,2,0,3,0,1
15643644,Customer_9042,665,Spain,Male,31,3,0.0,2,1,1,100307.48,14,0,4,17,0
15643645,Customer_9043,448,France,Male,48,0,172538.2,2,1,1,28377.16,10,0,4,12,0
15643646,Customer_9044,712,France,Male,37,10,0.0,2,0,0,155046.35,0,0,4,4,0
15643647,Customer_9045,802,France,Male,23,3,0.0,1,1,0,150599.49,1,0,4,2,0
15643648,Customer_9046,633,France,Male,21,6,77269.93,2,1,0,33801.64,5,0,1,4,0
15643649,Customer_9047,486,Germany,Male,37,5,250000.0,2,1,0,199999.0,0,0,3,4,0
15643650,Customer_9048,590,Spain,Male,18,3,0.0,2,1,0,57419.95,3,0,5,2,0
15643651,Customer_9049,536,Germany,Male,32,1,124239.02,2,0,1,98535.59,6,0,4,14,0
15643652,Customer_9050,703,Spain,Male,40,6,37409.14,2,1,0,100852.79,0,1,3,3,1
15643653,Customer_9051,621,Germany,Male,26,7,0.0,2,0,0,38434.08,1,0,5,2,0
15643654,Customer_9052,665,France,Female,48,8,0.0,2,0,1,32292.76,6,0,4,12,0
15643655,Customer_9053,790,France,Female,51,8,0.0,1,0,1,98385.59,9,0,5,4,0
15643656,Customer_9054,683,Germany,Male,26,3,0.0,2,0,0,99669.49,2,0,2,1,0
15643657,Customer_9055,534,Spain,Female,34,2,87627.37,1,1,0,101935.23,1,0,4,5,1
15643658,Customer_9056,618,Spain,Female,48,4,181278.97,2,1,0,104407.76,3,0,4,3,0
15643659,Customer_9057,639,France,Male,37,5,74545.82,1,1,0,154400.76,3,1,3,6,0
15643660,Customer_9058,544,France,Male,22,7,250000.0,2,1,1,142812.91,9,0,3,6,0
15643661,Customer_9059,731,France,Female,36,2,0.0,1,1,0,41887.66,0,0,5,4,0
15643662,Customer_9060,719,Spain,Female,28,5,500.0,1,1,1,54769.31,2,0,3,7,0
15643663,Customer_9061,537,Spain,Female,50,4,100615.95,1,1,0,102278.98,1,0,5,6,0
15643664,Customer_9062,612,Spain,Female,44,6,0.0,4,0,1,27200.39,4,0,2,10,1
15643665,Customer_9063,713,France,Male,34,8,8847.76,2,0,0,101626.44,0,0,2,3,1
15643666,Customer_9064,685,Germany,Male,39,6,115756.08,1,0,1,28280.96,8,1,2,19,0
15643667,Customer_9065,675,France,Male,23,10,67067.33,1,1,1,150383.99,7,0,1,16,1
15643668,Customer_9066,561,France,Male,29,5,52411.25,1,1,0,61602.74,3,0,4,4,0
15643669,Customer_9067,581,Germany,Male,55,8,0.0,1,1,0,62791.58,2,1,2,8,1
15643670,Customer_9068,530,France,Male,38,9,136846.52,2,1,1,111783.93,14,0,4,11,0
15643671,Customer_9069,588,France,Male,48,3,0.0,1,1,1,56733.64,8,0,4,9,0
15643672,Customer_9070,557,Spain,Male,40,0,0.0,2,1,0,153599.83,1,0,5,3,0
15643673,Customer_9071,850,Spain,Male,52,7,0.0,1,0,0,151218.56,1,1,4,4,0
15643674,Customer_9072,766,France,Male,18,5,85826.56,2,1,1,73053.57,9,0,5,14,0
15643675,Customer_9073,737,Germany,Male,35,5,12603.03,1,1,1,59118.81,7,0,5,14,0
15643676,Customer_9074,772,France,Male,56,4,0.0,1,0,1,28985.62,8,0,3,8,0
15643677,Customer_9075,768,Germany,Female,48,9,81659.57,2,1,1,66259.38,5,0,4,13,0
15643678,Customer_9076,568,Spain,Female,52,10,0.0,1,1,0,25721.85,4,0,3,1,0
15643679,Customer_9077,718,Spain,Male,37,2,135213.33,1,1,0,24476.92,4,0,2,1,0
15643680,Customer_9078,633,Germany,Male,32,5,149609.58,1,0,0,199999.0,3,1,1,3,1
15643681,Customer_9079,537,France,Female,26,0,0.0,2,1,1,146517.72,9,0,4,14,0
15643682,Customer_9080,698,France,Male,25,6,0.0,1,1,1,95883.01,5,0,2,5,0
15643683,Customer_9081,681,France,Female,46,5,0.0,1,1,0,68162.16,4,1,3,3,1
15643684,Customer_9082,606,France,Male,43,4,132342.55,2,0,1,64786.76,13,0,3,9,0
15643685,Customer_9083,678,Spain,Female,37,2,56718.11,2,1,1,90206.93,7,0,5,13,0
15643686,Customer_9084,650,France,Female,43,7,0.0,2,1,1,58808.08,7,0,3,14,0
15643687,Customer_9085,649,France,Female,39,3,755.99,1,1,0,108098.35,3,0,3,3,0
15643688,Customer_9086,786,France,Male,48,8,28391.88,2,1,0,25180.21,1,0,1,2,0
15643689,Customer_9087,748,Spain,Female,48,8,102682.31,2,0,1,100733.71,7,0,2,11,0
15643690,Customer_9088,410,France,Female,26,4,0.0,2,1,1,104394.54,8,0,2,12,1
15643691,Customer_9089,528,Germany,Female,41,10,42698.55,2,1,1,108062.94,9,1,3,15,1
15643692,Customer_9090,627,France,Male,19,6,126115.56,2,0,1,100409.64,7,0,4,18,0
15643693,Customer_9091,782,France,Female,39,5,0.0,2,0,0,62987.7,3,1,3,3,0
15643694,Customer_9092,413,France,Male,44,5,78964.8,2,0,0,101708.43,1,1,5,4,0
15643695,Customer_9093,646,Germany,Male,23,3,76450.17,2,0,0,93966.95,1,1,4,2,1
15643696,Customer_9094,690,Germany,Female,33,9,0.0,2,1,0,33822.75,1,1,1,2,1
15643697,Customer_9095,614,Spain,Male,38,7,63434.18,2,1,0,199999.0,0,0,5,2,0
15643698,Customer_9096,581,France,Female,40,10,85451.36,1,0,1,68323.84,11,0,5,12,0
15643699,Customer_9097,553,France,Female,34,10,153942.85,2,1,1,60365.66,8,0,5,21,0
15643700,Customer_9098,486,Spain,Male,25,10,125505.35,1,1,0,105252.35,1,0,2,5,0
15643701,Customer_9099,737,France,Female,37,9,129519.22,1,1,0,98648.48,2,0,4,2,0
15643702,Customer_9100,647,Germany,Female,19,2,101390.7,1,0,1,56237.89,6,0,3,13,0
15643703,Customer_9101,786,Spain,Male,35,4,37467.52,1,1,1,104175.47,7,0,4,11,0
15643704,Customer_9102,710,France,Female,33,0,44894.8,1,1,0,57566.38,2,1,3,4,1
15643705,Customer_9103,563,Germany,Male,36,0,179481.67,2,1,0,103743.58,0,0,5,4,1
15643706,Customer_9104,535,France,Male,31,8,66075.46,1,1,1,53532.11,9,0,5,12,0
15643707,Customer_9105,794,France,Male,21,3,2595.54,2,0,0,37280.29,2,0,4,1,0
15643708,Customer_9106,823,France,Male,33,8,109406.94,1,0,1,136219.25,17,0,2,18,0
15643709,Customer_9107,731,Spain,Male,48,6,97897.35,2,1,0,147937.74,2,0,3,3,0
15643710,Customer_9108,637,France,Female,51,9,500.0,1,1,1,60223.7,7,0,5,9,0
15643711,Customer_9109,586,Germany,Female,64,7,0.0,2,1,1,54262.91,7,0,3,13,0
15643712,Customer_9110,820,Spain,Male,56,10,44265.28,1,1,0,103144.45,6,0,4,5,0
15643713,Customer_9111,668,Germany,Male,24,8,3156.8,1,1,0,154239.39,3,0,5,2,0
15643714,Customer_9112,542,Germany,Male,33,0,30418.36,2,1,0,88364.07,3,0,5,1,0
15643715,Customer_9113,611,France,Male,37,6,2813.33,1,0,0,151617.94,3,0,2,2,0
15643716,Customer_9114,500,France,Male,37,7,221986.47,2,1,0,20584.61,4,0,2,3,0
15643717,Customer_9115,638,France,Male,38,1,0.0,1,1,1,36255.44,9,0,5,14,0
15643718,Customer_9116,700,Germany,Male,64,9,66055.79,1,1,0,154736.59,2,0,5,6,0
15643719,Customer_9117,699,Spain,Male,26,8,60295.19,1,1,1,102134.11,4,0,4,13,1
15643720,Customer_9118,570,Spain,Female,30,0,103534.47,1,1,1,95382.26,15,0,4,17,0
15643721,Customer_9119,681,Spain,Female,56,2,71270.95,1,1,1,101523.89,14,0,4,7,0
15643722,Customer_9120,716,Spain,Male,31,10,0.0,2,1,1,24349.04,7,0,1,11,0
15643723,Customer_9121,615,France,Male,42,8,53329.14,2,1,1,161653.61,5,0,5,12,0
15643724,Customer_9122,685,Germany,Male,49,0,107805.32,2,1,0,30701.99,5,0,5,2,0
15643725,Customer_9123,583,Spain,Female,43,3,0.0,2,1,0,63455.41,3,0,4,3,1
15643726,Customer_9124,543,France,Female,40,9,931.22,1,0,0,103469.06,0,0,1,2,0
15643727,Customer_9125,735,Spain,Female,48,5,119325.84,1,0,1,67112.96,6,0,3,12,0
15643728,Customer_9126,579,France,Female,28,5,0.0,2,0,0,149309.86,2,0,4,3,0
15643729,Customer_9127,779,Germany,Male,32,3,84073.15,1,0,1,107339.44,2,0,4,10,0
15643730,Customer_9128,662,Germany,Female,43,9,0.0,2,1,1,100994.51,5,1,5,13,1
15643731,Customer_9129,641,Spain,Male,18,9,0.0,2,1,1,64373.42,9,0,5,11,1
15643732,Customer_9130,715,France,Male,53,9,172771.58,1,1,0,111652.31,1,0,5,4,0
15643733,Customer_9131,627,Germany,Female,41,9,172977.02,1,1,1,64740.55,7,1,2,7,0
15643734,Customer_9132,640,Germany,Male,39,0,39263.43,1,1,0,105429.84,4,0,4,3,0
15643735,Customer_9133,696,France,Female,20,4,0.0,2,1,1,31271.78,10,1,3,14,1
15643736,Customer_9134,579,Spain,Male,23,4,101864.21,1,0,0,54121.26,2,0,3,2,0
15643737,Customer_9135,797,Germany,Female,33,2,27565.04,1,1,1,97436.03,8,1,1,8,1
15643738,Customer_9136,763,Germany,Male,46,10,157392.65,1,1,0,60977.97,0,0,4,3,0
15643739,Customer_9137,715,France,Male,18,2,193972.99,1,1,1,55123.91,11,0,2,12,0
15643740,Customer_9138,517,France,Female,46,3,40566.63,2,0,0,66401.72,1,0,1,0,1
15643741,Customer_9139,737,Germany,Female,34,2,79172.52,2,1,0,56518.03,2,0,2,5,0
15643742,Customer_9140,725,France,Female,35,2,65955.35,2,1,1,22441.26,6,0,5,8,0
15643743,Customer_9141,609,France,Female,40,2,152666.84,2,1,1,65163.52,11,0,3,12,0
15643744,Customer_9142,736,Spain,Female,40,6,164949.57,2,0,0,63601.61,2,0,5,4,0
15643745,Customer_9143,663,Germany,Female,30,8,500.0,2,1,1,140449.57,12,1,4,17,0
15643746,Customer_9144,498,Germany,Male,44,10,500.0,2,1,0,61415.03,0,0,4,2,0
15643747,Customer_9145,598,France,Male,18,0,76355.71,1,1,0,63753.32,4,0,2,2,1
15643748,Customer_9146,735,France,Male,33,7,107949.77,1,1,0,31454.1,2,0,2,3,0
15643749,Customer_9147,673,France,Female,39,9,0.0,1,1,1,58495.88,5,0,3,14,0
15643750,Customer_9148,477,France,Male,34,0,87514.62,2,1,0,148835.57,3,1,1,5,1
15643751,Customer_9149,651,Germany,Female,18,8,0.0,1,1,1,100611.6,12,0,4,11,0
15643752,Customer_9150,624,Germany,Male,46,7,54828.56,1,1,0,30087.81,1,0,2,5,0
15643753,Customer_9151,507,France,Female,24,5,104115.14,2,1,1,34004.79,12,0,3,3,0
15643754,Customer_9152,606,France,Male,37,5,77280.01,1,1,1,32628.73,11,1,1,15,1
15643755,Customer_9153,721,France,Male,39,10,85682.93,2,1,0,51326.4,2,1,1,1,1
15643756,Customer_9154,528,France,Female,38,9,0.0,1,1,1,24593.96,12,0,3,8,1
