CustomerID,Geography,Gender,Age,AgeGroup,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScore,MonthlyTransactions,ComplaintFiled,SatisfactionScore,LoginFreqMonthly,EngagementScore,HighValueCustomer,RF_ChurnProb,LR_ChurnProb,RF_ChurnPred,RiskSegment,Exited,ChurnLabel,ActiveLabel,HasCardLabel,ComplaintLabel,RF_ChurnProb_Pct,BalanceBand,CreditTier
15644231,France,Female,32,26-35,10,0.0,2,1,1,150163.43,753,7,1,5,10,5.75,0,0.3014318402170534,0.2950617932720316,0,Medium,0,Retained,Active,Has Card,Complaint,30.1,Zero,Very Good
15644232,France,Male,36,36-45,4,0.0,1,1,0,151629.26,591,0,0,4,0,0.0,0,0.1283853836038788,0.2745299949957591,0,Low,0,Retained,Inactive,Has Card,No Complaint,12.8,Zero,Fair
15644233,Germany,Male,33,26-35,1,0.0,2,1,1,97686.62,603,6,0,5,9,5.3,0,0.0423531542080682,0.0537050833104056,0,Low,0,Retained,Active,Has Card,No Complaint,4.2,Zero,Fair
15644234,France,Female,25,18-25,7,77311.98,1,1,0,21072.95,622,3,0,4,1,0.95,0,0.15512766018486,0.1917213835504809,0,Low,0,Retained,Inactive,Has Card,No Complaint,15.5,$75-150K,Fair
15644235,Germany,Male,55,46-55,10,17274.89,1,0,1,32238.73,819,8,0,5,6,5.2,0,0.1438972854516831,0.0174142431702275,0,Low,0,Retained,Active,No Card,No Complaint,14.4,$1-25K,Exceptional
15644236,France,Male,38,36-45,0,130292.34,2,1,1,150542.89,570,12,0,5,10,7.0,1,0.330631580947209,0.0269196125112259,0,Medium,1,Churned,Active,Has Card,No Complaint,33.1,$75-150K,Poor
15644237,France,Female,49,46-55,1,500.0,1,1,1,50062.72,657,11,0,5,11,6.95,0,0.0557433900012649,0.0293245988180495,0,Low,0,Retained,Active,Has Card,No Complaint,5.6,$1-25K,Fair
15644238,Spain,Male,49,46-55,6,0.0,1,0,0,95898.81,645,5,0,4,3,1.85,0,0.1843161273714559,0.2026730867071766,0,Low,0,Retained,Inactive,No Card,No Complaint,18.4,Zero,Fair
15644239,France,Male,27,26-35,6,11798.67,1,1,1,99288.28,616,6,0,1,9,5.3,0,0.4437964654814288,0.6326998374183594,0,Medium,0,Retained,Active,Has Card,No Complaint,44.4,$1-25K,Fair
15644240,France,Male,51,46-55,1,500.0,1,0,0,104961.5,716,1,0,4,4,1.05,0,0.0560116938377082,0.1814641267010814,0,Low,0,Retained,Inactive,No Card,No Complaint,5.6,$1-25K,Good
15644241,France,Male,43,36-45,0,500.0,1,1,0,140401.86,516,0,0,1,7,1.4,0,0.6666981078207074,0.8692844567826521,1,High,0,Retained,Inactive,Has Card,No Complaint,66.7,$1-25K,Poor
15644242,France,Male,26,26-35,9,500.0,4,1,1,27771.62,774,9,0,2,9,6.05,0,0.3370635937379355,0.2780335445325948,0,Medium,0,Retained,Active,Has Card,No Complaint,33.7,$1-25K,Very Good
15644243,Germany,Female,42,36-45,0,62231.96,2,1,1,104286.22,654,7,0,5,7,5.15,0,0.0572878172636076,0.0312648958532022,0,Low,0,Retained,Active,Has Card,No Complaint,5.7,$25-75K,Fair
15644244,France,Male,26,26-35,0,0.0,3,0,0,96294.33,662,4,0,2,0,1.0,0,0.8548689361699341,0.886908910593962,1,Critical,1,Churned,Inactive,No Card,No Complaint,85.5,Zero,Fair
15644245,France,Male,55,46-55,5,500.0,2,1,0,54691.74,768,3,0,3,2,1.15,0,0.412985617294002,0.3830021267231291,0,Medium,0,Retained,Inactive,Has Card,No Complaint,41.3,$1-25K,Very Good
15644246,France,Female,46,46-55,9,500.0,1,1,0,38939.18,756,3,0,3,1,0.95,0,0.2952953786392446,0.3092652416550885,0,Medium,0,Retained,Inactive,Has Card,No Complaint,29.5,$1-25K,Very Good
15644247,Germany,Female,37,36-45,6,0.0,1,1,1,92118.83,598,11,0,5,7,6.15,0,0.029992899101834,0.0337368866207428,0,Low,0,Retained,Active,Has Card,No Complaint,3.0,Zero,Fair
15644248,Spain,Male,51,46-55,1,0.0,1,1,0,59041.53,468,1,0,4,2,0.65,0,0.1997040840153423,0.4755390043198017,0,Low,0,Retained,Inactive,Has Card,No Complaint,20.0,Zero,Very Poor
15644249,Germany,Female,20,18-25,5,105839.11,2,1,1,30954.71,654,3,1,2,11,4.95,1,0.8199219604665323,0.905475375272607,1,Critical,1,Churned,Active,Has Card,Complaint,82.0,$75-150K,Fair
15644250,Germany,Female,29,26-35,3,34285.96,2,1,0,64568.02,636,0,0,3,4,0.8,0,0.2882451695920323,0.3837458951617924,0,Medium,0,Retained,Inactive,Has Card,No Complaint,28.8,$25-75K,Fair
15644251,France,Male,35,26-35,8,23043.74,1,0,0,103668.12,593,1,0,4,3,0.85,0,0.0787713039475621,0.1430218260824965,0,Low,0,Retained,Inactive,No Card,No Complaint,7.9,$1-25K,Fair
15644252,France,Male,62,56-65,10,0.0,3,1,1,153464.49,681,8,1,5,8,5.6,0,0.2941952155961652,0.3391496103024163,0,Medium,0,Retained,Active,Has Card,Complaint,29.4,Zero,Good
15644253,France,Male,26,26-35,7,0.0,2,1,1,61439.04,695,15,0,5,8,7.35,0,0.0558356298755129,0.0392301136588853,0,Low,0,Retained,Active,Has Card,No Complaint,5.6,Zero,Good
15644254,France,Female,19,18-25,7,164927.06,2,0,1,31612.44,625,12,0,1,13,7.6,1,0.223769459035728,0.5630292891826326,0,Low,0,Retained,Active,No Card,No Complaint,22.4,$150K+,Fair
15644255,France,Male,22,18-25,1,118472.48,1,1,1,65045.1,677,3,0,5,11,4.95,1,0.0835130374970962,0.0381914510562847,0,Low,0,Retained,Active,Has Card,No Complaint,8.4,$75-150K,Good
15644256,Germany,Male,47,46-55,10,0.0,1,1,1,108947.72,759,8,0,5,14,6.8,0,0.0560640073245013,0.0326607127622177,0,Low,0,Retained,Active,Has Card,No Complaint,5.6,Zero,Very Good
15644257,Germany,Female,31,26-35,4,40561.81,2,1,1,27656.13,810,5,0,3,14,6.05,0,0.0871995258790682,0.1655090219230651,0,Low,0,Retained,Active,Has Card,No Complaint,8.7,$25-75K,Exceptional
15644258,Spain,Male,36,36-45,1,123126.99,2,1,0,21596.36,582,3,0,3,5,1.75,1,0.2395586792578317,0.3644648058673418,0,Low,0,Retained,Inactive,Has Card,No Complaint,24.0,$75-150K,Fair
15644259,France,Female,46,46-55,2,0.0,2,1,0,63319.93,755,2,0,3,5,1.5,0,0.1994783088064108,0.5396705760691491,0,Low,0,Retained,Inactive,Has Card,No Complaint,19.9,Zero,Very Good
15644260,Germany,Female,36,36-45,7,125499.59,2,0,1,58571.97,619,6,0,4,7,4.9,1,0.0085824135576659,0.0358468126820443,0,Low,0,Retained,Active,No Card,No Complaint,0.9,$75-150K,Fair
15644261,Spain,Male,40,36-45,4,48995.21,1,1,1,152412.86,563,6,0,5,9,5.3,0,0.024190443319394,0.0215523728966116,0,Low,0,Retained,Active,Has Card,No Complaint,2.4,$25-75K,Poor
15644262,Germany,Female,43,36-45,3,0.0,1,1,0,109777.69,714,0,0,4,4,0.8,0,0.0915526903331768,0.2573602661860568,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.2,Zero,Good
15644263,France,Male,33,26-35,4,137137.99,2,0,0,90912.91,566,5,0,3,2,1.65,1,0.3608366767997997,0.2818401631970792,0,Medium,0,Retained,Inactive,No Card,No Complaint,36.1,$75-150K,Poor
15644264,France,Male,36,36-45,7,0.0,2,0,1,149382.85,501,4,0,3,11,5.2,0,0.1327735136518975,0.2031589937780202,0,Low,0,Retained,Active,No Card,No Complaint,13.3,Zero,Poor
15644265,France,Male,40,36-45,9,0.0,1,0,0,152597.83,627,4,1,1,1,1.2,0,0.9733442689645396,0.9860583740725508,1,Critical,1,Churned,Inactive,No Card,Complaint,97.3,Zero,Fair
15644266,France,Female,47,46-55,6,500.0,2,1,0,57049.13,597,2,0,3,2,0.9,0,0.444252399751565,0.3260224002688938,0,Medium,0,Retained,Inactive,Has Card,No Complaint,44.4,$1-25K,Fair
15644267,Germany,Female,29,26-35,5,47579.59,2,1,1,99188.79,669,5,0,1,17,6.65,0,0.2706659147615678,0.6187611853674091,0,Medium,0,Retained,Active,Has Card,No Complaint,27.1,$25-75K,Fair
15644268,France,Male,18,18-25,1,181132.15,2,0,1,159331.08,664,11,0,4,15,7.75,1,0.1406401882541281,0.0791388046902114,0,Low,0,Retained,Active,No Card,No Complaint,14.1,$150K+,Fair
15644269,France,Male,45,36-45,9,89747.51,1,1,0,108967.61,726,0,1,2,1,0.2,0,0.9255273412303752,0.9485352482173336,1,Critical,1,Churned,Inactive,Has Card,Complaint,92.6,$75-150K,Good
15644270,Germany,Male,48,46-55,4,0.0,1,1,0,95380.47,493,2,0,3,4,1.3,0,0.7372320024719748,0.6674987569741608,1,High,1,Churned,Inactive,Has Card,No Complaint,73.7,Zero,Very Poor
15644271,Spain,Female,40,36-45,9,62665.41,4,1,1,199999.0,625,5,0,4,11,5.45,0,0.0975049643874593,0.0286697568085553,0,Low,0,Retained,Active,Has Card,No Complaint,9.8,$25-75K,Fair
15644272,France,Female,40,36-45,8,54217.48,2,1,1,58556.06,479,7,0,2,13,6.35,0,0.1554093519367458,0.4589389096049662,0,Low,0,Retained,Active,Has Card,No Complaint,15.5,$25-75K,Very Poor
15644273,Germany,Female,31,26-35,8,0.0,2,1,0,100239.98,688,2,0,5,3,1.1,0,0.0507795363506615,0.0959597527699806,0,Low,0,Retained,Inactive,Has Card,No Complaint,5.1,Zero,Good
15644274,France,Female,43,36-45,8,78172.9,1,0,1,70945.45,736,10,0,4,10,6.5,0,0.0315102574348773,0.0451149479599054,0,Low,0,Retained,Active,No Card,No Complaint,3.2,$75-150K,Good
15644275,France,Female,47,46-55,2,80383.05,1,0,1,96707.09,626,7,0,2,9,5.55,0,0.1657551380933183,0.3459698570907604,0,Low,0,Retained,Active,No Card,No Complaint,16.6,$75-150K,Fair
15644276,France,Male,38,36-45,8,0.0,1,1,0,65684.24,597,2,0,3,1,0.7,0,0.6157635298911688,0.5096681278168619,1,High,1,Churned,Inactive,Has Card,No Complaint,61.6,Zero,Fair
15644277,Germany,Male,65,56-65,8,54080.44,1,1,1,27476.5,543,10,0,1,11,6.7,0,0.6525462870529679,0.7016541887011358,1,High,1,Churned,Active,Has Card,No Complaint,65.3,$25-75K,Poor
15644278,Spain,Female,20,18-25,4,162798.61,2,1,1,152368.09,772,11,0,3,6,5.95,1,0.0828757008841306,0.1368998760117174,0,Low,0,Retained,Active,Has Card,No Complaint,8.3,$150K+,Very Good
15644279,France,Male,39,36-45,5,0.0,1,1,1,96482.29,734,9,0,4,11,6.45,0,0.0565975596736364,0.1105635292305759,0,Low,0,Retained,Active,Has Card,No Complaint,5.7,Zero,Good
15644280,Germany,Male,25,18-25,6,85872.67,1,1,0,196260.11,723,5,0,1,2,1.65,0,0.7917628098463546,0.8002687852302893,1,Critical,1,Churned,Inactive,Has Card,No Complaint,79.2,$75-150K,Good
15644281,France,Female,47,46-55,9,36526.01,1,1,0,101571.47,720,3,1,4,4,1.55,0,0.6917305887080184,0.6863246820733286,1,High,1,Churned,Inactive,Has Card,Complaint,69.2,$25-75K,Good
15644282,Germany,Female,20,18-25,9,130188.8,1,0,1,152825.08,675,6,0,5,16,6.7,1,0.0493621448943822,0.0179214188041491,0,Low,0,Retained,Active,No Card,No Complaint,4.9,$75-150K,Good
15644283,France,Male,23,18-25,9,0.0,2,0,1,197779.69,849,7,0,5,9,5.55,0,0.0678660485130496,0.027443515333868,0,Low,0,Retained,Active,No Card,No Complaint,6.8,Zero,Exceptional
15644284,France,Female,31,26-35,5,159393.99,1,1,1,29059.26,726,11,0,4,7,6.15,1,0.0252599598336665,0.053944118366879,0,Low,0,Retained,Active,Has Card,No Complaint,2.5,$150K+,Good
15644285,Spain,Female,40,36-45,4,176789.22,1,1,1,146560.0,602,4,0,4,10,5.0,1,0.0247465899201846,0.0484794332318742,0,Low,0,Retained,Active,Has Card,No Complaint,2.5,$150K+,Fair
15644286,Germany,Male,31,26-35,0,44617.29,2,1,0,30649.1,494,3,0,1,2,1.15,0,0.7783497024134512,0.9354430897140888,1,Critical,1,Churned,Inactive,Has Card,No Complaint,77.8,$25-75K,Very Poor
15644287,France,Male,31,26-35,3,97224.96,2,1,0,146009.1,409,2,0,4,1,0.7,0,0.3342857346014622,0.2757866344879903,0,Medium,0,Retained,Inactive,Has Card,No Complaint,33.4,$75-150K,Very Poor
15644288,France,Male,36,36-45,7,0.0,1,0,0,100935.34,620,2,0,2,3,1.1,0,0.7328703227987566,0.6995580486592263,1,High,1,Churned,Inactive,No Card,No Complaint,73.3,Zero,Fair
15644289,France,Male,35,26-35,7,500.0,1,1,0,58311.24,708,1,0,3,2,0.65,0,0.3743757917008538,0.363102558801203,0,Medium,0,Retained,Inactive,Has Card,No Complaint,37.4,$1-25K,Good
15644290,France,Female,54,46-55,5,32283.93,2,1,1,148366.08,741,8,0,3,14,6.8,0,0.0166124636258064,0.1497709996615348,0,Low,0,Retained,Active,Has Card,No Complaint,1.7,$25-75K,Very Good
15644291,Spain,Male,45,36-45,2,56072.81,2,0,0,63617.02,631,5,0,2,2,1.65,0,0.3317107420787909,0.5799878912683836,0,Medium,0,Retained,Inactive,No Card,No Complaint,33.2,$25-75K,Fair
15644292,Spain,Male,34,26-35,7,0.0,2,1,1,104388.29,547,5,0,4,9,5.05,0,0.0434015880507743,0.0937251326308667,0,Low,0,Retained,Active,Has Card,No Complaint,4.3,Zero,Poor
15644293,France,Male,61,56-65,6,500.0,2,0,1,25384.36,520,9,1,4,13,6.85,0,0.2630265796139761,0.519258037059657,0,Medium,0,Retained,Active,No Card,Complaint,26.3,$1-25K,Poor
15644294,France,Male,43,36-45,10,0.0,1,0,1,32942.98,648,10,0,4,20,8.5,0,0.0678338249306521,0.0888046664383316,0,Low,0,Retained,Active,No Card,No Complaint,6.8,Zero,Fair
15644295,Spain,Male,27,26-35,8,19265.87,1,0,1,101726.44,664,10,0,4,5,5.5,0,0.0430326542154813,0.0493286991086179,0,Low,0,Retained,Active,No Card,No Complaint,4.3,$1-25K,Fair
15644296,France,Female,40,36-45,2,500.0,1,1,1,57589.86,418,13,0,5,16,8.45,0,0.0954342871013188,0.0509186624112111,0,Low,0,Retained,Active,Has Card,No Complaint,9.5,$1-25K,Very Poor
15644297,Germany,Male,43,36-45,10,0.0,1,0,0,55717.65,651,1,1,4,1,0.45,0,0.4762708730666913,0.7864982664804352,0,Medium,0,Retained,Inactive,No Card,Complaint,47.6,Zero,Fair
15644298,France,Female,30,26-35,5,70771.84,2,1,0,33944.72,737,3,0,4,0,0.75,0,0.0995950943317879,0.169675154096508,0,Low,0,Retained,Inactive,Has Card,No Complaint,10.0,$25-75K,Good
15644299,Germany,Female,26,26-35,0,0.0,2,0,0,145160.95,664,8,0,2,3,2.6,0,0.782762008391298,0.7783530573944416,1,Critical,1,Churned,Inactive,No Card,No Complaint,78.3,Zero,Fair
15644300,Germany,Male,38,36-45,7,95819.21,2,1,0,62071.12,650,1,1,1,3,0.85,0,0.9387490107191808,0.9821632118717192,1,Critical,1,Churned,Inactive,Has Card,Complaint,93.9,$75-150K,Fair
15644301,Spain,Female,34,26-35,1,150520.74,2,0,1,154826.52,676,7,0,5,12,6.15,1,0.0388329057954483,0.0167449398800314,0,Low,0,Retained,Active,No Card,No Complaint,3.9,$150K+,Good
15644302,Spain,Female,54,46-55,4,7957.1,2,1,0,31203.04,696,3,0,2,2,1.15,0,0.4432135583071211,0.6100626959937941,0,Medium,0,Retained,Inactive,Has Card,No Complaint,44.3,$1-25K,Good
15644303,France,Male,46,46-55,5,102394.3,1,1,1,59184.94,585,12,0,3,10,7.0,1,0.0522655863051447,0.1434679956246679,0,Low,0,Retained,Active,Has Card,No Complaint,5.2,$75-150K,Fair
15644304,Germany,Male,30,26-35,3,0.0,2,1,1,59464.07,792,9,0,5,10,6.25,0,0.0330885693678278,0.0425418851653636,0,Low,0,Retained,Active,Has Card,No Complaint,3.3,Zero,Very Good
15644305,Spain,Female,42,36-45,8,0.0,2,1,0,62652.58,704,2,1,5,1,0.7,0,0.6355781264496223,0.5753345603326464,1,High,1,Churned,Inactive,Has Card,Complaint,63.6,Zero,Good
15644306,France,Female,51,46-55,2,116330.06,1,1,0,35005.12,653,2,0,1,6,1.7,1,0.7691856436302512,0.8342606517273842,1,Critical,1,Churned,Inactive,Has Card,No Complaint,76.9,$75-150K,Fair
15644307,France,Male,22,18-25,1,149185.64,2,1,1,63058.27,658,4,0,4,9,4.8,1,0.0987442953232597,0.0963078654988822,0,Low,0,Retained,Active,Has Card,No Complaint,9.9,$75-150K,Fair
15644308,France,Male,26,26-35,2,0.0,1,0,1,58464.68,613,6,0,2,3,4.1,0,0.4211027033345911,0.5641063933891789,0,Medium,0,Retained,Active,No Card,No Complaint,42.1,Zero,Fair
15644309,France,Male,37,36-45,4,85009.57,2,1,0,104217.83,788,2,1,4,3,1.1,0,0.3348013469174578,0.7259091085032425,0,Medium,0,Retained,Inactive,Has Card,Complaint,33.5,$75-150K,Very Good
15644310,France,Male,38,36-45,0,207250.23,1,1,1,63133.28,776,7,0,5,7,5.15,1,0.0662421779416123,0.0266459723079937,0,Low,0,Retained,Active,Has Card,No Complaint,6.6,$150K+,Very Good
15644311,Germany,Female,37,36-45,9,73773.58,1,1,1,61329.86,654,3,0,5,16,5.95,0,0.0154170672217883,0.0208360113681643,0,Low,0,Retained,Active,Has Card,No Complaint,1.5,$25-75K,Fair
15644312,France,Male,34,26-35,3,18557.37,1,1,1,63745.91,703,7,0,5,9,5.55,0,0.0082752157774936,0.0264584834907078,0,Low,0,Retained,Active,Has Card,No Complaint,0.8,$1-25K,Good
15644313,Spain,Male,34,26-35,0,500.0,1,0,0,156713.19,850,0,1,3,2,0.4,0,0.7032808288898686,0.8856961240414681,1,High,0,Retained,Inactive,No Card,Complaint,70.3,$1-25K,Exceptional
15644314,France,Male,42,36-45,8,0.0,1,0,0,25938.58,697,0,0,4,0,0.0,0,0.1587576621273381,0.2397584424017509,0,Low,0,Retained,Inactive,No Card,No Complaint,15.9,Zero,Good
15644315,France,Male,50,46-55,2,0.0,1,1,1,156060.57,520,6,0,4,11,5.7,0,0.0860684827080222,0.1371001208096033,0,Low,0,Retained,Active,Has Card,No Complaint,8.6,Zero,Poor
15644316,France,Male,32,26-35,1,37892.39,1,0,0,98491.24,717,5,1,5,5,2.25,0,0.3879644939987613,0.5239484819508836,0,Medium,0,Retained,Inactive,No Card,Complaint,38.8,$25-75K,Good
15644317,France,Male,64,56-65,4,33102.74,2,0,1,100788.8,493,4,1,4,8,4.6,0,0.2251612818179614,0.6941100580192147,0,Low,0,Retained,Active,No Card,Complaint,22.5,$25-75K,Very Poor
15644318,France,Male,59,56-65,0,0.0,2,1,0,54254.93,559,5,0,4,2,1.65,0,0.2345381914094613,0.4394921970243581,0,Low,0,Retained,Inactive,Has Card,No Complaint,23.5,Zero,Poor
15644319,France,Female,52,46-55,9,44566.19,1,0,1,69150.19,641,5,0,5,13,5.85,0,0.0216128169147907,0.0183126287966398,0,Low,0,Retained,Active,No Card,No Complaint,2.2,$25-75K,Fair
15644320,France,Female,44,36-45,6,0.0,1,1,1,98880.44,673,5,0,2,8,4.85,0,0.3681969088632624,0.4622479736673202,0,Medium,0,Retained,Active,Has Card,No Complaint,36.8,Zero,Good
15644321,Germany,Male,60,56-65,8,166782.42,2,1,1,97067.1,754,4,0,4,11,5.2,1,0.0684877580493156,0.0564688237931126,0,Low,0,Retained,Active,Has Card,No Complaint,6.8,$150K+,Very Good
15644322,Spain,Male,34,26-35,0,0.0,3,1,1,98271.83,843,8,0,4,15,7.0,0,0.1397722640356356,0.1608787976622861,0,Low,0,Retained,Active,Has Card,No Complaint,14.0,Zero,Exceptional
15644323,France,Male,28,26-35,7,76075.95,1,1,1,105389.96,669,3,0,4,13,5.35,0,0.0700445886762499,0.0744578012742296,0,Low,0,Retained,Active,Has Card,No Complaint,7.0,$75-150K,Fair
15644324,Germany,Male,32,26-35,7,0.0,1,0,1,30143.53,679,14,0,4,7,6.9,0,0.0375761762084867,0.0862021802091034,0,Low,0,Retained,Active,No Card,No Complaint,3.8,Zero,Good
15644325,Germany,Male,26,26-35,6,77481.78,1,1,0,103024.52,715,1,1,4,4,1.05,0,0.4959312762169466,0.7586853238665066,0,Medium,0,Retained,Inactive,Has Card,Complaint,49.6,$75-150K,Good
15644326,France,Male,39,36-45,9,0.0,2,1,0,56001.66,571,0,1,4,5,1.0,0,0.5836338974115297,0.817696822491928,1,High,0,Retained,Inactive,Has Card,Complaint,58.4,Zero,Poor
15644327,Spain,Female,41,36-45,3,114286.69,1,1,1,144728.49,567,6,0,4,13,6.1,1,0.0226264360576306,0.0483039907044134,0,Low,0,Retained,Active,Has Card,No Complaint,2.3,$75-150K,Poor
15644328,Spain,Male,40,36-45,6,31575.44,1,1,1,97658.23,602,8,0,5,4,4.8,0,0.0468070774845488,0.0187094265034968,0,Low,0,Retained,Active,Has Card,No Complaint,4.7,$25-75K,Fair
15644329,France,Male,37,36-45,1,66307.89,1,1,1,57948.17,641,11,0,4,5,5.75,0,0.0488472223578022,0.0766128828172335,0,Low,0,Retained,Active,Has Card,No Complaint,4.9,$25-75K,Fair
15644330,France,Female,39,36-45,5,65595.09,1,1,1,199999.0,555,6,0,4,13,6.1,0,0.0309641401875051,0.0593722140236858,0,Low,0,Retained,Active,Has Card,No Complaint,3.1,$25-75K,Poor
15644331,France,Female,57,56-65,10,104602.42,2,1,1,96828.65,615,12,0,4,12,7.4,1,0.024316317625243,0.0424674619160358,0,Low,0,Retained,Active,Has Card,No Complaint,2.4,$75-150K,Fair
15644332,France,Male,44,36-45,4,64206.81,2,1,1,151110.14,697,10,0,4,16,7.7,0,0.0134753835599928,0.055507219655021,0,Low,0,Retained,Active,Has Card,No Complaint,1.3,$25-75K,Good
15644333,Germany,Male,48,46-55,4,0.0,2,0,0,148085.01,705,2,0,4,5,1.5,0,0.2376209376983916,0.2077474771900753,0,Low,0,Retained,Inactive,No Card,No Complaint,23.8,Zero,Good
15644334,France,Male,40,36-45,10,0.0,1,1,0,100029.16,597,5,0,2,3,1.85,0,0.7165071420167175,0.701028238137805,1,High,1,Churned,Inactive,Has Card,No Complaint,71.7,Zero,Fair
15644335,Spain,Male,20,18-25,7,9446.09,1,0,1,51756.13,570,7,0,4,17,7.15,0,0.0902083557955556,0.0783150378966398,0,Low,0,Retained,Active,No Card,No Complaint,9.0,$1-25K,Poor
15644336,Germany,Male,18,18-25,0,0.0,2,0,0,61893.1,500,3,1,3,3,1.35,0,0.8587790599817038,0.9711961439760723,1,Critical,1,Churned,Inactive,No Card,Complaint,85.9,Zero,Poor
15644337,Germany,Male,60,56-65,7,80543.42,1,1,0,27787.15,691,3,0,5,2,1.15,0,0.1367792046198855,0.0795174681867153,0,Low,0,Retained,Inactive,Has Card,No Complaint,13.7,$75-150K,Good
15644338,Germany,Male,32,26-35,3,141799.39,2,1,0,101129.11,675,2,1,4,2,0.9,1,0.4021967412114123,0.7018905190708062,0,Medium,0,Retained,Inactive,Has Card,Complaint,40.2,$75-150K,Good
15644339,France,Female,31,26-35,9,79308.91,2,1,1,102479.7,590,13,0,3,15,8.25,0,0.0375580922040435,0.1226570195046402,0,Low,0,Retained,Active,Has Card,No Complaint,3.8,$75-150K,Fair
15644340,France,Female,40,36-45,5,114108.95,2,1,0,59126.1,484,2,0,4,3,1.1,1,0.0964371247325264,0.2249394217621134,0,Low,0,Retained,Inactive,Has Card,No Complaint,9.6,$75-150K,Very Poor
15644341,Germany,Male,44,36-45,5,101724.11,1,0,1,28675.83,697,12,0,5,12,7.4,1,0.0265151246746082,0.0158984935686996,0,Low,0,Retained,Active,No Card,No Complaint,2.7,$75-150K,Good
15644342,France,Male,45,36-45,0,166204.08,2,1,1,144108.77,687,6,0,3,7,4.9,1,0.1280965834656548,0.1851816487638305,0,Low,0,Retained,Active,Has Card,No Complaint,12.8,$150K+,Good
15644343,France,Male,57,56-65,7,92357.66,1,1,0,36579.79,575,2,0,2,3,1.1,0,0.7789167387811061,0.6654500483614928,1,Critical,1,Churned,Inactive,Has Card,No Complaint,77.9,$75-150K,Poor
15644344,Spain,Male,54,46-55,3,0.0,1,1,0,64318.66,545,1,0,2,5,1.25,0,0.6772598311909384,0.7836782936610253,1,High,0,Retained,Inactive,Has Card,No Complaint,67.7,Zero,Poor
15644345,Germany,Male,29,26-35,8,96049.03,2,1,1,108342.39,820,9,0,5,12,6.65,0,0.012646211735065,0.0195834767526788,0,Low,0,Retained,Active,Has Card,No Complaint,1.3,$75-150K,Exceptional
15644346,France,Female,48,46-55,6,0.0,2,1,0,103232.94,643,3,0,3,4,1.55,0,0.4669233560362686,0.4509569915963995,0,Medium,0,Retained,Inactive,Has Card,No Complaint,46.7,Zero,Fair
15644347,Germany,Female,33,26-35,10,138332.52,1,1,0,98147.81,566,0,1,2,3,0.6,1,0.9506363097230924,0.941932235369623,1,Critical,1,Churned,Inactive,Has Card,Complaint,95.1,$75-150K,Poor
15644348,Spain,Female,36,36-45,3,20065.63,2,1,0,58461.27,703,4,1,5,3,1.6,0,0.347735266520374,0.4667783412301852,0,Medium,0,Retained,Inactive,Has Card,Complaint,34.8,$1-25K,Good
15644349,France,Female,25,18-25,0,0.0,1,0,0,57112.92,525,0,0,2,2,0.4,0,0.7790659079885426,0.8263371163646455,1,Critical,1,Churned,Inactive,No Card,No Complaint,77.9,Zero,Poor
15644350,France,Female,19,18-25,8,0.0,2,1,1,25234.45,652,9,0,5,13,6.85,0,0.1821776322076225,0.0579755256909078,0,Low,0,Retained,Active,Has Card,No Complaint,18.2,Zero,Fair
15644351,Spain,Female,37,36-45,9,0.0,2,1,1,149214.26,691,9,0,4,16,7.45,0,0.0113246837591748,0.0671791781030432,0,Low,0,Retained,Active,Has Card,No Complaint,1.1,Zero,Good
15644352,France,Female,27,26-35,5,0.0,2,1,0,100735.68,668,1,0,1,1,0.45,0,0.9048725675042684,0.8982260334562042,1,Critical,1,Churned,Inactive,Has Card,No Complaint,90.5,Zero,Fair
15644353,France,Male,48,46-55,5,76931.15,1,0,1,143076.68,647,9,1,4,14,7.05,0,0.2765021652498921,0.4529718017280131,0,Medium,0,Retained,Active,No Card,Complaint,27.7,$75-150K,Fair
15644354,France,Male,34,26-35,0,88546.93,2,0,0,98706.5,608,1,1,2,4,1.05,0,0.9503853157967588,0.9703041706361332,1,Critical,1,Churned,Inactive,No Card,Complaint,95.0,$75-150K,Fair
15644355,Spain,Female,41,36-45,4,52962.06,1,1,0,95879.68,604,4,0,3,3,1.6,0,0.4966422424653416,0.3349813780464407,0,Medium,1,Churned,Inactive,Has Card,No Complaint,49.7,$25-75K,Fair
15644356,France,Female,53,46-55,3,0.0,2,1,1,99725.45,783,5,1,4,13,5.85,0,0.531761038686671,0.645004579254931,1,High,1,Churned,Active,Has Card,Complaint,53.2,Zero,Very Good
15644357,France,Male,21,18-25,10,0.0,1,0,0,64337.77,585,1,0,3,0,0.25,0,0.431338721411731,0.5285974006940511,0,Medium,0,Retained,Inactive,No Card,No Complaint,43.1,Zero,Fair
15644358,France,Male,30,26-35,0,0.0,2,1,1,93580.36,622,11,0,4,15,7.75,0,0.079746115022095,0.178555081299987,0,Low,0,Retained,Active,Has Card,No Complaint,8.0,Zero,Fair
15644359,Spain,Male,39,36-45,6,32850.35,2,1,1,62198.42,468,13,0,1,11,7.45,0,0.5736624034466637,0.6701351713438896,1,High,1,Churned,Active,Has Card,No Complaint,57.4,$25-75K,Very Poor
